 61 4385.127587 2.298E-27 6.566E-03.04600.058 2183.09350.59-.008700    0 2 0 1 1F1    0 0 0 0 1A1   20F1193        20F2  4     133332453637 7 1 7   123.0  123.0
 61 4385.140551 3.548E-27 5.590E-03.03800.058 1977.19730.60-.008700    1 0 0 1 1F2    0 0 0 0 1A1   20E  69        19E   3     134332453638 7 1 7    82.0   78.0
 61 4385.142822 2.751E-26 8.376E-03.03800.060 1594.36690.61-.008700    0 1 1 0 1F2    0 0 0 0 1A1   16E 137        17E   3     334332453638 7 1 7    66.0   70.0
 61 4385.147215 3.442E-25 6.918E-02.04600.060 1592.35890.61-.008700    0 1 1 0 1F2    0 0 0 0 1A1   16F2206        17F1  1     334332453638 7 1 7    99.0  105.0
 61 4385.150631 1.549E-24 1.562E-02.04700.065  950.13640.62-.008700    0 0 1 1 1F1    0 0 0 0 1A1   14F2 88        13F1  2     234332333638 7 1 7    87.0   81.0
 61 4385.172668 5.803E-26 3.257E-04.04800.067  814.88430.63-.008700    0 1 0 2 1F2    0 0 0 0 1A1   13F2 85        12F1  2     234332333638 7 1 7    81.0   75.0
 61 4385.185419 3.765E-25 2.168E-02.03800.063 1251.77970.62-.008700    0 2 0 1 1F2    0 0 0 0 1A1   16E  65        15E   2     134332453638 7 1 7    66.0   62.0
 61 4385.191043 1.694E-25 3.433E-02.04600.060 1594.02590.61-.008700    0 1 1 0 1F2    0 0 0 0 1A1   16F2207        17F1  4     334332453638 7 1 7    99.0  105.0
 61 4385.192898 5.460E-25 1.801E-02.03900.065 1095.89470.62-.008700    0 1 1 0 1F1    0 0 0 0 1A1   13E 102        14E   2     334332453638 7 1 7    54.0   58.0
 61 4385.194560 5.384E-28 1.543E-03.04600.058 2183.68460.59-.008700    0 2 0 1 1F1    0 0 0 0 1A1   20F2194        20F1  5     133332453637 7 1 7   123.0  123.0
 61 4385.199479 7.826E-27 3.009E-04.04600.063 1252.04610.62-.008700    0 1 0 2 1F1    0 0 0 0 1A1   16F1 97        15F2  4     134332453638 7 1 7    99.0   93.0
 61 4385.202957 5.365E-26 8.031E-05.05600.073  470.71680.65-.008700    0 2 0 1 1F2    0 0 0 0 1A1    9F2 94         9F1  1     334332453638 7 1 7    57.0   57.0
 61 4385.214678 1.974E-27 2.073E-03.04400.058 1977.17920.60-.008700    1 0 0 1 1F2    0 0 0 0 1A1   20F1102        19F2  5     134332453638 7 1 7   123.0  117.0
 61 4385.217436 8.290E-25 1.823E-02.04700.065 1095.86910.62-.008700    0 1 1 0 1F1    0 0 0 0 1A1   13F2152        14F1  2     334332453638 7 1 7    81.0   87.0
 61 4385.219653 2.458E-25 5.047E-04.05300.070  575.05250.64-.008700    0 2 0 1 1F2    0 0 0 0 1A1   11F1 81        10F2  1     134332453638 7 1 7    69.0   63.0
 61 4385.235455 1.432E-26 1.740E-03.03800.061 1417.49930.61-.008700    0 0 0 3 1F1    0 0 0 0 1A1   17E  64        16E   2     134332453638 7 1 7    70.0   66.0
 61 4385.236723 1.512E-24 2.287E-02.03900.065  950.12930.62-.008700    0 0 1 1 1F1    0 0 0 0 1A1   14E  59        13E   1     234332333638 7 1 7    58.0   54.0
 61 4385.237595 2.895E-26 1.820E-02.04500.058 1976.71770.60-.008700    1 0 0 1 1F2    0 0 0 0 1A1   20A1 35        19A2  2     134332453638 7 1 7   205.0  195.0
 61 4385.249174 1.885E-26 5.131E-02.04600.058 2182.91460.59-.008700    1 0 0 1 1F2    0 0 0 0 1A1   21F2102        20F1  4     133332453637 7 1 7   129.0  123.0
 61 4385.255619 1.493E-24 1.970E-02.04800.065 1095.82860.62-.008700    0 1 1 0 1F1    0 0 0 0 1A1   13A2 53        14A1  1     434332453638 7 1 7   135.0  145.0
 61 4385.267935 2.202E-26 9.358E-03.04500.059 1780.74740.60-.008700    1 0 0 1 1F2    0 0 0 0 1A1   19F2 99        18F1  4     134332333638 7 1 7   117.0  111.0
 61 4385.271508 1.645E-25 1.662E-03.04700.065  950.48720.62-.008700    0 0 1 1 1F1    0 0 0 0 1A1   14F1 88        13F2  3     134332333638 7 1 7    87.0   81.0
 61 4385.280058 6.453E-26 5.919E-03.04600.061 1418.09890.61-.008700    0 1 1 0 1F1    0 0 0 0 1A1   15F2185        16F1  4     334332453638 7 1 7    93.0   99.0
 61 4385.280575 1.424E-26 4.274E-02.04600.058 2182.91460.59-.008700    0 1 1 0 1F2    0 0 0 0 1A1   19F2245        20F1  4     333332453637 7 1 7   117.0  123.0
 61 4385.305957 1.272E-27 5.677E-04.04500.059 1779.98440.60-.008700    1 1 0 0 1E     0 0 0 0 1A1   18F1174        18F2  3     134332453638 7 1 7   111.0  111.0
 61 4385.308863 4.509E-25 9.238E-03.04700.065 1095.98130.62-.008700    1 1 0 0 1E     0 0 0 0 1A1   14F1138        14F2  3     134332453638 7 1 7    87.0   87.0
 61 4385.320044 1.066E-23 4.654E-03.06500.078  104.77460.72-.008700    0 2 0 1 1F2    0 0 0 0 1A1    5F2 44         4F1  1     334332453638 7 1 7    33.0   27.0
 61 4385.322988 5.017E-28 4.076E-05.04600.061 1418.09890.61-.008700    0 0 0 3 1F1    0 0 0 0 1A1   17F2 97        16F1  4     134332453638 7 1 7   105.0   99.0
 61 4385.327160 2.140E-24 1.297E-02.04800.067  814.88430.63-.008700    0 2 0 1 1F2    0 0 0 0 1A1   12F2123        12F1  2     134332333638 7 1 7    75.0   75.0
 61 4385.328940 9.298E-28 9.741E-04.04400.058 1976.65030.60-.008700    0 0 0 3 1F2    0 0 0 0 1A1   20F1100        19F2  4     134332453638 7 1 7   123.0  117.0
 61 4385.336187 1.751E-26 3.170E-03.04500.060 1594.34470.61-.008700    1 0 0 1 1F2    0 0 0 0 1A1   18F1 97        17F2  4     134332453638 7 1 7   111.0  105.0
 61 4385.346359 3.094E-26 1.383E-02.04500.059 1780.31200.60-.008700    0 2 0 1 1F2    0 0 0 0 1A1   18F1175        18F2  4     134332453638 7 1 7   111.0  111.0
 61 4385.346732 1.997E-27 8.919E-04.04500.059 1780.12230.60-.008700    1 1 0 0 1E     0 0 0 0 1A1   18F2178        18F1  3     134332453638 7 1 7   111.0  111.0
 61 4385.351115 2.105E-28 1.700E-03.04500.057 2396.79370.58-.008700    0 1 1 0 1F2    0 0 0 0 1A1   20F2262        21F1  2     333332453637 7 1 7   123.0  129.0
 61 4385.357015 3.738E-29 1.626E-06.04700.063 1250.83700.62-.008700    0 1 1 0 1F2    0 0 0 0 1A1   14F1168        15F2  1     334332453638 7 1 7    87.0   93.0
 61 4385.358971 8.074E-26 2.058E-02.04600.059 1780.70700.60-.008700    1 0 0 1 1F2    0 0 0 0 1A1   19A1 34        18A2  2     134332453638 7 1 7   195.0  185.0
 61 4385.375272 2.560E-28 1.113E-05.04700.063 1250.83610.62-.008700    0 1 1 0 1F2    0 0 0 0 1A1   14F2169        15F1  1     334332453638 7 1 7    87.0   93.0
 61 4385.377767 8.310E-25 3.189E-02.04600.063 1251.64660.62-.008700    0 2 0 1 1F2    0 0 0 0 1A1   16F1 96        15F2  3     134332453638 7 1 7    99.0   93.0
 61 4385.379104 3.742E-27 1.584E-03.04500.059 1779.98440.60-.008700    1 0 0 1 1F2    0 0 0 0 1A1   19F1102        18F2  3     134332453638 7 1 7   117.0  111.0
 61 4385.386923 1.728E-27 5.309E-05.06400.065 1095.89470.62-.008700    1 1 0 0 1E     0 0 0 0 1A1   14E  94        14E   2     134332453627 7 1 7    58.0   58.0
 61 4385.387871 3.636E-24 2.502E-03.06400.077  157.12780.72-.008700    0 0 1 1 1E     0 0 0 0 1A1    4F1 49         5F2  1     334332453627 7 1 7    27.0   33.0
 61 4385.392600 4.827E-22 2.705E-01.06400.080  219.94110.69-.005710    1 0 0 1 1F2    0 0 0 0 1A1    7F2 55         6F1  1     466333453627 1 1 1    45.0   39.0
 61 4385.421926 3.596E-25 3.630E-03.04700.065  950.33680.62-.008700    0 0 1 1 1F1    0 0 0 0 1A1   14F1 88        13F2  2     134332333638 7 1 7    87.0   81.0
 61 4385.445520 1.449E-25 4.788E-04.04800.068  690.04920.64-.008700    0 1 0 2 1F1    0 0 0 0 1A1   12F2 84        11F1  3     134332453638 7 1 7    75.0   69.0
 61 4385.445539 1.179E-26 1.187E-04.04700.065  949.84140.62-.008700    0 0 1 1 1F1    0 0 0 0 1A1   14F2 88        13F1  1     234332333638 7 1 7    87.0   81.0
 61 4385.454636 5.960E-27 1.309E-04.04700.065 1095.63200.62-.008700    0 1 1 0 1F1    0 0 0 0 1A1   13F2152        14F1  1     334332453638 7 1 7    81.0   87.0
 61 4385.468113 4.701E-26 3.152E-02.03800.059 1780.26920.60-.008700    0 2 0 1 1F2    0 0 0 0 1A1   18E 118        18E   3     134332453638 7 1 7    74.0   74.0
 61 4385.480883 1.240E-26 1.303E-02.04400.058 1977.21470.60-.008700    1 0 0 1 1F2    0 0 0 0 1A1   20F2103        19F1  5     134332453638 7 1 7   123.0  117.0
 61 4385.512922 1.916E-27 1.500E-02.04500.057 2400.21700.58-.008700    0 2 0 1 1F1    0 0 0 0 1A1   21F1204        21F2  5     133332453637 7 1 7   129.0  129.0
 61 4385.530936 6.339E-26 1.718E-02.03800.060 1593.92810.61-.008700    1 0 0 1 1F2    0 0 0 0 1A1   18E  66        17E   2     134332453638 7 1 7    74.0   70.0
 61 4385.538062 1.303E-26 4.304E-05.04800.068  689.95670.64-.008700    0 1 0 2 1F1    0 0 0 0 1A1   12F2 84        11F1  2     134332453638 7 1 7    75.0   69.0
 61 4385.541146 2.992E-26 1.269E-02.04500.059 1780.31200.60-.008700    1 0 0 1 1F2    0 0 0 0 1A1   19F1103        18F2  4     134332453638 7 1 7   117.0  111.0
 61 4385.546184 1.818E-28 1.896E-04.04400.058 1975.72490.60-.008700    1 0 0 1 1F2    0 0 0 0 1A1   20F2101        19F1  2     134332453638 7 1 7   123.0  117.0
 61 4385.552837 1.109E-23 3.551E-03.06000.078  104.77280.72-.008700    0 2 0 1 1F1    0 0 0 0 1A1    4A2 15         4A1  1     334332453638 7 1 7    45.0   45.0
 61 4385.563586 6.353E-24 3.847E-02.04800.067  814.64790.63-.008700    0 2 0 1 1F2    0 0 0 0 1A1   12F2123        12F1  1     134332333638 7 1 7    75.0   75.0
 61 4385.565282 3.865E-26 6.308E-02.04600.058 2182.71390.59-.008700    1 0 0 1 1F2    0 0 0 0 1A1   21A2 35        20A1  2     133332453637 7 1 7   215.0  205.0
 61 4385.571858 1.066E-25 9.766E-03.04600.061 1417.80710.61-.008700    0 1 1 0 1F1    0 0 0 0 1A1   15F2185        16F1  3     334332453638 7 1 7    93.0   99.0
 61 4385.581622 2.362E-25 7.177E-02.03800.060 1593.92810.61-.008700    0 1 1 0 1F2    0 0 0 0 1A1   16E 137        17E   2     334332453638 7 1 7    66.0   70.0
 61 4385.599102 1.459E-24 5.599E-02.04600.063 1251.64660.62-.008700    0 1 0 2 1F1    0 0 0 0 1A1   16F1 97        15F2  3     134332453638 7 1 7    99.0   93.0
 61 4385.604961 4.573E-28 4.791E-04.04400.058 1976.65030.60-.008700    1 0 0 1 1F2    0 0 0 0 1A1   20F1101        19F2  4     134332453638 7 1 7   123.0  117.0
 61 4385.609593 4.676E-26 6.387E-03.03800.061 1416.55430.61-.008700    0 1 1 0 1F1    0 0 0 0 1A1   15E 124        16E   1     334332453638 7 1 7    62.0   66.0
 61 4385.614748 3.615E-26 2.933E-03.04600.061 1417.80710.61-.008700    0 0 0 3 1F1    0 0 0 0 1A1   17F2 97        16F1  3     134332453638 7 1 7   105.0   99.0
 61 4385.617697 1.362E-26 8.565E-03.04500.058 1976.71770.60-.008700    1 0 0 1 1F2    0 0 0 0 1A1   20A1 36        19A2  2     134332453638 7 1 7   205.0  195.0
 61 4385.620276 1.907E-24 2.308E-01.04700.060 1593.05600.61-.008700    0 1 1 0 1F2    0 0 0 0 1A1   16A2 68        17A1  1     334332453638 7 1 7   165.0  175.0
 61 4385.626783 1.918E-26 1.760E-03.04600.061 1418.13710.61-.008700    0 1 1 0 1F1    0 0 0 0 1A1   15F1189        16F2  4     234332333638 7 1 7    93.0   99.0
 61 4385.628679 6.444E-26 1.222E-02.04600.060 1592.35890.61-.008700    0 2 0 1 1F2    0 0 0 0 1A1   17F2167        17F1  1     134332453638 7 1 7   105.0  105.0
 61 4385.636089 3.143E-27 5.357E-03.04600.058 2181.85060.59-.008700    0 2 0 1 1F1    0 0 0 0 1A1   20A1 66        20A2  1     133332333637 7 1 7   205.0  205.0
 61 4385.640364 1.456E-24 2.986E-02.04700.065 1096.13290.62-.008700    0 2 0 1 1F2    0 0 0 0 1A1   14F2141        14F1  3     134332453638 7 1 7    87.0   87.0
 61 4385.653021 1.770E-26 1.624E-03.04600.061 1418.09890.61-.008700    0 1 1 0 1F1    0 0 0 0 1A1   15F2186        16F1  4     234332333638 7 1 7    93.0   99.0
 61 4385.657476 6.757E-25 3.883E-02.03800.063 1251.30760.62-.008700    0 2 0 1 1F2    0 0 0 0 1A1   16E  65        15E   1     134332453638 7 1 7    66.0   62.0
 61 4385.665271 2.213E-26 2.444E-02.04500.058 1977.17920.60-.008700    0 2 0 1 1F2    0 0 0 0 1A1   19F1187        19F2  5     134332453638 7 1 7   117.0  117.0
 61 4385.671051 3.270E-26 6.689E-04.04700.065 1095.61910.62-.008700    1 1 0 0 1E     0 0 0 0 1A1   14F1138        14F2  2     134332453638 7 1 7    87.0   87.0
 61 4385.677705 8.516E-26 1.172E-02.03800.061 1418.11850.61-.008700    0 1 1 0 1F1    0 0 0 0 1A1   15E 125        16E   3     234332333638 7 1 7    62.0   66.0
 61 4385.680642 8.264E-27 2.245E-02.04600.058 2182.48320.59-.008700    1 0 0 1 1F2    0 0 0 0 1A1   21F2102        20F1  3     133332453637 7 1 7   129.0  123.0
 61 4385.693943 9.794E-26 1.980E-02.04600.060 1593.52290.61-.008700    0 1 1 0 1F2    0 0 0 0 1A1   16F2207        17F1  3     334332453638 7 1 7    99.0  105.0
 61 4385.709688 2.642E-24 2.147E-01.04600.061 1418.13710.61-.008700    0 0 1 1 1F1    0 0 0 0 1A1   17F1 98        16F2  4     134332333638 7 1 7   105.0   99.0
 61 4385.711871 1.193E-27 4.874E-03.04600.058 2182.99000.59-.008700    0 1 0 2 1F1    0 0 0 0 1A1   21E  68        20E   3     133332453637 7 1 7    86.0   82.0
 61 4385.711975 1.911E-27 5.725E-03.04600.058 2182.48320.59-.008700    0 1 1 0 1F2    0 0 0 0 1A1   19F2245        20F1  3     333332453637 7 1 7   117.0  123.0
 61 4385.717504 1.818E-24 6.007E-03.04800.068  690.01740.64-.008700    0 1 0 2 1F1    0 0 0 0 1A1   12F1 81        11F2  3     334332453638 7 1 7    75.0   69.0
 61 4385.722543 1.067E-26 4.088E-04.04600.063 1251.30180.62-.008700    0 2 0 1 1F2    0 0 0 0 1A1   16F1 96        15F2  2     134332453638 7 1 7    99.0   93.0
 61 4385.743583 3.290E-27 3.447E-03.04400.058 1976.65030.60-.008700    1 0 0 1 1F2    0 0 0 0 1A1   20F1102        19F2  4     134332453638 7 1 7   123.0  117.0
 61 4385.748978 3.166E-27 6.427E-04.04600.060 1594.34470.61-.008700    0 1 1 0 1F2    0 0 0 0 1A1   16F1204        17F2  4     334332453638 7 1 7    99.0  105.0
 61 4385.752864 1.116E-26 1.164E-02.04400.058 1975.75900.60-.008700    1 0 0 1 1F2    0 0 0 0 1A1   20F1 99        19F2  3     134332453638 7 1 7   123.0  117.0
 61 4385.757235 1.044E-28 4.241E-04.04600.058 2181.80760.59-.008700    1 0 0 1 1F2    0 0 0 0 1A1   21E  67        20E   2     133332453637 7 1 7    86.0   82.0
 61 4385.762707 1.391E-27 3.778E-03.04600.058 2182.40010.59-.008700    1 0 0 1 1F2    0 0 0 0 1A1   21F1103        20F2  3     133332453637 7 1 7   129.0  123.0
 61 4385.780828 1.451E-25 5.547E-03.04600.063 1250.83610.62-.008700    0 0 1 1 1F1    0 0 0 0 1A1   16F2 99        15F1  1     134332453638 7 1 7    99.0   93.0
 61 4385.789529 2.094E-27 6.909E-06.04800.068  689.70520.64-.008700    0 1 0 2 1F1    0 0 0 0 1A1   12F2 84        11F1  1     134332453638 7 1 7    75.0   69.0
 61 4385.795339 1.475E-24 1.798E-01.03800.061 1418.11850.61-.008700    0 0 1 1 1F1    0 0 0 0 1A1   17E  65        16E   3     134332333638 7 1 7    70.0   66.0
 61 4385.802542 1.017E-25 1.837E-02.04500.060 1593.87830.61-.008700    1 0 0 1 1F2    0 0 0 0 1A1   18F1 97        17F2  3     134332453638 7 1 7   111.0  105.0
 61 4385.808713 8.903E-26 1.826E-03.04700.065 1096.17090.62-.008700    0 2 0 1 1F2    0 0 0 0 1A1   14F1139        14F2  4     134332453638 7 1 7    87.0   87.0
 61 4385.810946 1.369E-24 9.425E-04.06500.077  157.13880.72-.008700    0 0 1 1 1E     0 0 0 0 1A1    4F2 51         5F1  2     434332453638 7 1 7    27.0   33.0
 61 4385.815156 2.656E-25 2.878E-02.04600.060 1593.78440.61-.008700    1 0 0 1 1F2    0 0 0 0 1A1   18A1 34        17A2  1     134332453638 7 1 7   185.0  175.0
 61 4385.820892 8.517E-27 2.426E-02.04600.058 2182.40010.59-.008700    0 2 0 1 1F1    0 0 0 0 1A1   20F1193        20F2  3     133332453637 7 1 7   123.0  123.0
 61 4385.825546 1.725E-24 1.187E-03.06500.077  157.12420.72-.008700    0 0 1 1 1E     0 0 0 0 1A1    4F2 51         5F1  1     434332453638 7 1 7    27.0   33.0
 61 4385.834714 9.681E-27 4.361E-02.04600.058 2182.99000.59-.008700    0 1 1 0 1F2    0 0 0 0 1A1   19E 165        20E   3     133332333637 7 1 7    78.0   82.0
 61 4385.836298 4.526E-29 1.489E-06.03900.065 1095.25120.62-.008700    0 1 1 0 1F1    0 0 0 0 1A1   13E 102        14E   1     334332453638 7 1 7    54.0   58.0
 61 4385.837973 3.128E-27 1.394E-03.04500.059 1779.63110.60-.008700    1 1 0 0 1E     0 0 0 0 1A1   18F2178        18F1  2     134332453638 7 1 7   111.0  111.0
 61 4385.858204 3.053E-27 1.008E-05.04800.068  689.87670.64-.008700    0 1 0 2 1F1    0 0 0 0 1A1   12F1 81        11F2  2     334332453638 7 1 7    75.0   69.0
 61 4385.863430 2.625E-24 2.133E-01.04600.061 1418.09890.61-.008700    0 0 1 1 1F1    0 0 0 0 1A1   17F2 98        16F1  4     134332333638 7 1 7   105.0   99.0
 61 4385.874921 7.862E-26 1.490E-02.04600.060 1592.35940.61-.008700    0 2 0 1 1F2    0 0 0 0 1A1   17F1168        17F2  1     134332453638 7 1 7   105.0  105.0
 61 4385.904151 1.303E-25 2.669E-03.04700.065 1095.86910.62-.008700    0 2 0 1 1F2    0 0 0 0 1A1   14F2141        14F1  2     134332453638 7 1 7    87.0   87.0
 61 4385.915802 8.975E-26 9.040E-04.04700.065  949.84290.62-.008700    0 0 1 1 1F1    0 0 0 0 1A1   14F1 88        13F2  1     134332333638 7 1 7    87.0   81.0
 61 4385.940767 2.477E-23 2.503E-01.04700.065  950.52220.62-.008700    0 0 1 1 1F1    0 0 0 0 1A1   14F2 89        13F1  4     334332453638 7 1 7    87.0   81.0
 61 4385.941124 5.577E-27 9.143E-03.03800.058 1975.01460.60-.008700    0 2 0 1 1F1    0 0 0 0 1A1   19E 123        19E   1     134332333638 7 1 7    78.0   78.0
 61 4385.943877 6.048E-25 2.317E-02.04600.063 1251.30180.62-.008700    0 1 0 2 1F1    0 0 0 0 1A1   16F1 97        15F2  2     134332453638 7 1 7    99.0   93.0
 61 4385.944780 4.588E-26 4.204E-03.04600.061 1417.80710.61-.008700    0 1 1 0 1F1    0 0 0 0 1A1   15F2186        16F1  3     234332333638 7 1 7    93.0   99.0
 61 4385.964507 1.571E-26 4.487E-02.04600.058 2182.91460.59-.008700    0 2 0 1 1F1    0 0 0 0 1A1   20F2194        20F1  4     133332453637 7 1 7   123.0  123.0
 61 4385.992829 3.689E-24 1.969E-03.06500.078  104.77460.72-.008700    0 2 0 1 1F1    0 0 0 0 1A1    4F2 46         4F1  1     334332453638 7 1 7    27.0   27.0
 61 4385.998250 1.762E-24 3.611E-02.04700.065 1095.98130.62-.008700    0 2 0 1 1F2    0 0 0 0 1A1   14F1139        14F2  3     134332453638 7 1 7    87.0   87.0
